pos;name;pais1;pais2;num;edad;team_name
Defensa central;Badavi Hüseynov;Azerbaiyán;Rusia;55;11/07/1991;qarabag_fk
Lateral izquierdo;Toral Bayramov;Azerbaiyán;;27;23/02/2001;qarabag_fk
Lateral izquierdo;Elvin Cafarquliyev;Azerbaiyán;;44;26/10/2000;qarabag_fk
Lateral izquierdo;Jérémie Gnali;Francia;Congo;24;12/04/2002;qarabag_fk
Lateral derecho;Matheus Silva;Brasil;;2;03/10/1997;qarabag_fk
Lateral derecho;Dani Bolt;Brasil;;18;18/06/1999;qarabag_fk
Lateral derecho;Abbas Hüseynov;Azerbaiyán;;30;13/06/1995;qarabag_fk
Pivote;Pedro Bicalho;Brasil;;35;23/04/2001;qarabag_fk
Mediocentro;Marko Jankovic;Montenegro;Serbia;8;09/07/1995;qarabag_fk
Mediocentro ofensivo;Kady Borges;Brasil;Polonia;20;02/05/1996;qarabag_fk
Mediocentro ofensivo;Joni Montiel;España;;9;03/09/1998;qarabag_fk
Mediocentro ofensivo;Hikmat Cabrayilzada;Azerbaiyán;;32;02/08/2007;qarabag_fk
Extremo izquierdo;Emmanuel Addai;Ghana;;11;01/08/2001;qarabag_fk
Extremo izquierdo;Abdellah Zoubir;Francia;Marruecos;10;05/12/1991;qarabag_fk
Extremo derecho;Leandro Andrade;Cabo Verde;Portugal;15;24/09/1999;qarabag_fk
Extremo derecho;Oleksiy Kashchuk;Ucrania;;21;29/06/2000;qarabag_fk
Delantero centro;Camilo Durán;Colombia;;17;10/02/2002;qarabag_fk
Delantero centro;Musa Qurbanly;Azerbaiyán;;22;13/04/2002;qarabag_fk
Delantero centro;Ramil Sheydayev;Azerbaiyán;Rusia;77;15/03/1996;qarabag_fk
Portero;Ivan Dyulgerov;Bulgaria;;21;15/07/1999;fc_sheriff_tiraspol
Portero;Emil Timbur;Moldavia;Rumania;1;21/07/1997;fc_sheriff_tiraspol
Portero;Nicolae Cebotari;Moldavia;Rumania;28;24/05/1997;fc_sheriff_tiraspol
Portero;Serghei Obiscalov;Moldavia;;25;19/07/2006;fc_sheriff_tiraspol
Defensa central;Soumaila Magassouba;Malí;;29;28/06/2004;fc_sheriff_tiraspol
Defensa central;Bourama Fomba;Malí;;35;10/07/1999;fc_sheriff_tiraspol
Defensa central;Riis Opoku Twumasi;Ghana;;20;25/01/2006;fc_sheriff_tiraspol
Defensa central;Alesio Mija;Albania;Grecia;44;20/06/2001;fc_sheriff_tiraspol
Defensa central;Baye Assane Ciss;Senegal;;45;10/10/2003;fc_sheriff_tiraspol
Defensa central;Natus Jamel Swen;Liberia;;4;18/11/2004;fc_sheriff_tiraspol
Lateral izquierdo;Raí;Brasil;;6;28/03/2000;fc_sheriff_tiraspol
Lateral izquierdo;Eguedegue Magloire;Camerún;;18;03/01/2006;fc_sheriff_tiraspol
Lateral derecho;Mahmoud Ghorbel;Túnez;;7;31/12/2003;fc_sheriff_tiraspol
Lateral derecho;Atila;Brasil;;2;24/02/2002;fc_sheriff_tiraspol
Pivote;Marcelino Carreazo;Colombia;Venezuela;13;17/12/1999;fc_sheriff_tiraspol
Pivote;Peter Ademo;Nigeria;;69;11/01/2003;fc_sheriff_tiraspol
Pivote;Liam Hermesh;Israel;Portugal;3;12/03/2004;fc_sheriff_tiraspol
Pivote;Ibrahima Soumah;Guinea;;8;12/09/2003;fc_sheriff_tiraspol
Mediocentro;Dhoraso Klas;Surinam;Países Bajos;26;30/01/2001;fc_sheriff_tiraspol
Mediocentro;Mihail Corotcov;Moldavia;;33;24/07/2008;fc_sheriff_tiraspol
Mediocentro;Emmanuel Afetse;Ghana;;32;09/03/2007;fc_sheriff_tiraspol
Mediocentro ofensivo;Daniel Danu;Moldavia;Rumania;16;26/08/2002;fc_sheriff_tiraspol
Mediocentro ofensivo;Vsevolod Nihaev;Moldavia;Rusia;17;04/05/1999;fc_sheriff_tiraspol
Extremo derecho;Mollo Bessala;Camerún;;22;10/10/2003;fc_sheriff_tiraspol
Extremo derecho;Zé Flores;Brasil;;10;20/05/1999;fc_sheriff_tiraspol
Extremo derecho;Sapata;Brasil;;11;26/03/2003;fc_sheriff_tiraspol
Extremo derecho;Danila Forov;Moldavia;Rusia;24;07/01/2004;fc_sheriff_tiraspol
Extremo derecho;Loukou Jaures-Ulrich;Costa de Marfil;;42;15/06/2005;fc_sheriff_tiraspol
Delantero centro;Jayder Asprilla;Colombia;;19;20/03/2003;fc_sheriff_tiraspol
Delantero centro;Qays Ghanem;Israel;;14;31/12/1997;fc_sheriff_tiraspol
Portero;Mukhammedzhan Seysen;Kazajistán;;74;14/02/1999;fc_astana
Portero;Josip Condric;Croacia;Bosnia y Herzegovina;93;27/08/1993;fc_astana
Portero;Danila Karpikov;Kazajistán;;99;15/10/2003;fc_astana
Defensa central;Branimir Kalaica;Croacia;;3;01/06/1998;fc_astana
Defensa central;Alibek Kasym;Kazajistán;;6;27/05/1998;fc_astana
Defensa central;Kipras Kažukolovas;Lituania;;5;20/11/2000;fc_astana
Defensa central;Sanzhar Anuarov;Kazajistán;;4;16/02/2005;fc_astana
Lateral izquierdo;Yan Vorogovskiy;Kazajistán;;11;07/08/1996;fc_astana
Lateral izquierdo;Dmitriy Shomko;Kazajistán;;77;19/03/1990;fc_astana
Lateral derecho;Karlo Bartolec;Croacia;;2;20/04/1995;fc_astana
Lateral derecho;Abzal Beysebekov;Kazajistán;;15;30/11/1992;fc_astana
Lateral derecho;Timur Tokenov;Kazajistán;;52;24/04/2004;fc_astana
Mediocentro;Ivan Basic;Bosnia y Herzegovina;Croacia;8;30/04/2002;fc_astana
Mediocentro;Dinmukhamed Karaman;Kazajistán;;7;26/06/2000;fc_astana
Mediocentro;Ruslan Valikhan;Kazajistán;;82;26/01/2008;fc_astana
Mediocentro ofensivo;Bauyrzhan Islamkhan;Kazajistán;;9;23/02/1993;fc_astana
Extremo izquierdo;Maksat Abraev;Kazajistán;;47;13/02/2008;fc_astana
Extremo derecho;Marin Tomasov;Croacia;;10;31/08/1987;fc_astana
Extremo derecho;Nurali Zhaksylyk;Kazajistán;;19;04/11/2004;fc_astana
Extremo derecho;Stanislav Basmanov;Kazajistán;;72;24/06/2001;fc_astana
Extremo derecho;Asilbek Abdurasulov;Uzbekistán;;22;26/09/2007;fc_astana
Delantero centro;Ramazan Karimov;Kazajistán;;81;05/07/1999;fc_astana
Delantero centro;Nnamdi Ahanonu;Nigeria;;20;22/02/2002;fc_astana
Portero;Jesse Joronen;Finlandia;;66;21/03/1993;palermo_fc
Portero;Alfred Gomis;Senegal;Italia;1;05/09/1993;palermo_fc
Portero;Francesco Di Bartolo;Italia;;77;18/03/2005;palermo_fc
Defensa central;Patryk Peda;Polonia;;29;16/04/2002;palermo_fc
Defensa central;Mattia Bani;Italia;;13;10/12/1993;palermo_fc
Defensa central;Pietro Ceccaroni;Italia;;32;21/12/1995;palermo_fc
Defensa central;Giangiacomo Magnani;Italia;;96;04/10/1995;palermo_fc
Defensa central;Davide Veroli;Italia;;72;29/01/2003;palermo_fc
Lateral izquierdo;Tommaso Augello;Italia;;3;30/08/1994;palermo_fc
Lateral derecho;Niccolò Pierozzi;Italia;;27;12/09/2001;palermo_fc
Lateral derecho;Rui Modesto;Angola;Portugal;18;07/10/1999;palermo_fc
Lateral derecho;Bartosz Bereszyński;Polonia;;19;12/07/1992;palermo_fc
Pivote;Claudio Gomes;Francia;Guinea-Bissau;6;23/07/2000;palermo_fc
Pivote;Alexis Blin;Francia;;28;16/09/1996;palermo_fc
Mediocentro;Filippo Ranocchia;Italia;;10;14/05/2001;palermo_fc
Mediocentro;Jacopo Segre;Italia;;8;17/02/1997;palermo_fc
Mediocentro;Antonio Palumbo;Italia;;5;06/08/1996;palermo_fc
Mediocentro;Samuel Giovane;Italia;;17;28/03/2003;palermo_fc
Mediocentro;Aljosa Vasic;Serbia;Italia;14;21/04/2002;palermo_fc
Interior derecho;Emmanuel Gyasi;Ghana;Italia;11;11/01/1994;palermo_fc
Extremo izquierdo;Dennis Johnsen;Noruega;;7;17/02/1998;palermo_fc
Delantero centro;Joel Pohjanpalo;Finlandia;;20;13/09/1994;palermo_fc
Delantero centro;Jérémy Le Douaron;Francia;;21;21/04/1998;palermo_fc
Delantero centro;Giacomo Corona;Italia;;31;24/02/2004;palermo_fc
Portero;Timo Horn;Alemania;;1;12/05/1993;vfl_bochun
Portero;Niclas Thiede;Alemania;;22;14/04/1999;vfl_bochun
Portero;Hugo Rölleke;Alemania;;38;06/05/2005;vfl_bochun
Defensa central;Erhan Masovic;Serbia;;4;22/11/1998;vfl_bochun
Defensa central;Philipp Strompf;Alemania;;3;23/04/1998;vfl_bochun
Defensa central;Noah Loosli;Suiza;;20;23/01/1997;vfl_bochun
Defensa central;Kevin Vogt;Alemania;;7;23/09/1991;vfl_bochun
Defensa central;Daniel Hülsenbusch;Alemania;;25;18/01/2005;vfl_bochun
Lateral izquierdo;Maximilian Wittek;Alemania;;32;21/08/1995;vfl_bochun
Lateral izquierdo;Mikkel Rakneberg;Noruega;;18;28/02/2002;vfl_bochun
Lateral izquierdo;Darnell Keumo;Alemania;Camerún;30;01/10/2007;vfl_bochun
Lateral derecho;Leandro Morgalla;Alemania;;39;13/09/2004;vfl_bochun
Lateral derecho;Oliver Olsen;Dinamarca;;13;13/08/2000;vfl_bochun
Lateral derecho;Kacper Koscierski;Alemania;Polonia;35;23/06/2007;vfl_bochun
Pivote;Cajetan Lenz;Alemania;Suiza;34;16/06/2006;vfl_bochun
Pivote;Marcel Sobottka;Alemania;;31;25/04/1994;vfl_bochun
Mediocentro;Kjell Wätjen;Alemania;;8;16/02/2006;vfl_bochun
Mediocentro;Mats Pannewig;Alemania;;24;28/10/2004;vfl_bochun
Mediocentro;Matus Bero;Eslovaquia;;19;06/09/1995;vfl_bochun
Mediocentro;Moritz Göttlicher;Alemania;;-;21/04/2008;vfl_bochun
Interior derecho;Koji Miyoshi;Japón;;23;26/03/1997;vfl_bochun
Interior izquierdo;Romario Rösch;Alemania;;26;01/07/1999;vfl_bochun
Mediocentro ofensivo;Francis Onyeka;Alemania;Nigeria;21;29/04/2007;vfl_bochun
Mediocentro ofensivo;Moritz-Broni Kwarteng;Alemania;Ghana;11;28/04/1998;vfl_bochun
Extremo izquierdo;Gerrit Holtmann;Filipinas;Alemania;17;25/03/1995;vfl_bochun
Extremo derecho;Farid Alfa-Ruprecht;Alemania;Ghana;29;28/03/2006;vfl_bochun
Delantero centro;Callum Marshall;Irlanda del Norte;;16;28/11/2004;vfl_bochun
Delantero centro;Ibrahim Sissoko;Malí;Francia;9;27/11/1995;vfl_bochun
Delantero centro;Philipp Hofmann;Alemania;;33;30/03/1993;vfl_bochun
Portero;Jonas Krumrey;Alemania;;21;25/11/2003;holstein_kiel
Portero;Timon Weiner;Alemania;;1;18/01/1999;holstein_kiel
Portero;Lio Rothenhagen;Alemania;;41;31/08/2006;holstein_kiel
Portero;Marcel Engelhardt;Alemania;;31;05/04/1993;holstein_kiel
Portero;Tyler Doğan;Turquía;Alemania;42;18/11/2005;holstein_kiel
Defensa central;David Zec;Eslovenia;;26;05/01/2000;holstein_kiel
Defensa central;Marko Ivezic;Serbia;;6;02/12/2001;holstein_kiel
Defensa central;Frederik Roslyng;Dinamarca;;2;25/12/2005;holstein_kiel
Defensa central;Ivan Nekic;Croacia;;13;24/12/2000;holstein_kiel
Defensa central;Marco Komenda;Alemania;Croacia;3;26/11/1996;holstein_kiel
Defensa central;Carl Johansson;Suecia;;5;23/05/1994;holstein_kiel
Defensa central;Patrick Erras;Alemania;;4;21/01/1995;holstein_kiel
Lateral izquierdo;John Tolkin;Estados Unidos;;47;31/07/2002;holstein_kiel
Lateral izquierdo;Leon Parduzi;Kosovo;Alemania;40;10/12/2006;holstein_kiel
Lateral derecho;Lasse Rosenboom;Alemania;;23;19/01/2002;holstein_kiel
Pivote;Kasper Davidsen;Dinamarca;;15;25/01/2005;holstein_kiel
Pivote;Jonas Meffert;Alemania;;28;04/09/1994;holstein_kiel
Mediocentro;Umut Tohumcu;Alemania;Turquía;8;11/08/2004;holstein_kiel
Mediocentro;Stefan Schwab;Austria;;22;27/09/1990;holstein_kiel
Mediocentro;Hamza Muqaj;Kosovo;Alemania;48;03/10/2005;holstein_kiel
Interior derecho;Niklas Niehoff;Alemania;;29;20/08/2004;holstein_kiel
Mediocentro ofensivo;Jonas Therkelsen;Noruega;;10;05/05/2003;holstein_kiel
Extremo izquierdo;Andu Kelati;Alemania;Eritrea;16;13/08/2002;holstein_kiel
Extremo derecho;Alexander Bernhardsson;Suecia;;11;08/09/1998;holstein_kiel
Extremo derecho;Adrián Kaprálik;Eslovaquia;;20;10/06/2002;holstein_kiel
Delantero centro;Phil Harres;Alemania;;19;25/03/2002;holstein_kiel
Delantero centro;Steven Skrzybski;Alemania;;7;18/11/1992;holstein_kiel
Delantero centro;Marcus Müller;Alemania;;25;20/08/2002;holstein_kiel
Delantero centro;Aldin Jakupovic;Eslovenia;;18;04/06/2006;holstein_kiel
Portero;Jonas Wendlinger;Austria;;1;17/07/2000;almere_city_fc
Portero;Tristan Kuijsten;Países Bajos;;12;16/01/2005;almere_city_fc
Portero;Joël van der Wilt;Países Bajos;;30;27/02/2004;almere_city_fc
Defensa central;Emmanuel van de Blaak;Países Bajos;Nigeria;22;15/02/2005;almere_city_fc
Defensa central;Joey Jacobs;Países Bajos;;3;10/04/2000;almere_city_fc
Defensa central;James Lawrence;Gales;Inglaterra;4;22/08/1992;almere_city_fc
Defensa central;Misha Engel;Países Bajos;;15;01/10/2002;almere_city_fc
Defensa central;Jaden Pinas;Países Bajos;;27;28/12/2003;almere_city_fc
Lateral izquierdo;Niko Takahashi;Japón;España;16;17/08/2005;almere_city_fc
Lateral izquierdo;Teun Bijleveld;Países Bajos;;5;27/05/1998;almere_city_fc
Lateral izquierdo;Twan van der Zeeuw;Países Bajos;;26;21/09/2002;almere_city_fc
Lateral derecho;Boyd Reith;Países Bajos;;2;05/05/1999;almere_city_fc
Lateral derecho;Amoah Sam;Países Bajos;;25;29/09/2002;almere_city_fc
Lateral derecho;Tiziano Vianello;Países Bajos;Italia;32;29/01/2005;almere_city_fc
Pivote;Job Kalisvaart;Países Bajos;;20;10/06/2004;almere_city_fc
Pivote;Enzo Cornelisse;Países Bajos;;6;29/06/2002;almere_city_fc
Pivote;Guus Beaumont;Países Bajos;;24;10/05/2002;almere_city_fc
Mediocentro;Milan de Haan;Países Bajos;;8;20/11/2003;almere_city_fc
Mediocentro;Jamie Jacobs;Países Bajos;;23;03/12/1997;almere_city_fc
Mediocentro;Hamza el Dahri;Países Bajos;Marruecos;21;05/03/2005;almere_city_fc
Mediocentro ofensivo;Olivier de Nijs;Países Bajos;;19;09/11/2004;almere_city_fc
Extremo izquierdo;Ruben Providence;Haití;Francia;28;07/07/2001;almere_city_fc
Extremo derecho;Byron Burgering;Países Bajos;;7;28/11/2000;almere_city_fc
Extremo derecho;Emmanuel Poku;Países Bajos;;17;19/07/2005;almere_city_fc
Delantero centro;Julian Rijkhoff;Países Bajos;;10;25/01/2005;almere_city_fc
Delantero centro;Ferdy Druijf;Países Bajos;;9;12/02/1998;almere_city_fc
Delantero centro;Bas Huisman;Países Bajos;;29;09/05/2005;almere_city_fc
Portero;Mark Spenkelink;Países Bajos;;16;27/01/1997;rkc_waalwijk
Portero;Tom Bramel;Países Bajos;;26;24/07/2005;rkc_waalwijk
Portero;Yanick van Osch;Países Bajos;;1;24/03/1997;rkc_waalwijk
Portero;Luuk Vogels;Países Bajos;;31;06/07/2003;rkc_waalwijk
Portero;Xander Mulder;Países Bajos;;13;25/01/2005;rkc_waalwijk
Defensa central;Liam van Gelderen;Surinam;Países Bajos;4;23/03/2001;rkc_waalwijk
Defensa central;Roshon van Eijma;Curazao;Países Bajos;3;09/06/1998;rkc_waalwijk
Defensa central;Luuk Wouters;Países Bajos;;15;08/06/1999;rkc_waalwijk
Defensa central;Loek Postma;Países Bajos;;35;05/03/2003;rkc_waalwijk
Lateral izquierdo;Juan Familia-Castillo;República Dominicana;Países Bajos;5;13/01/2000;rkc_waalwijk
Lateral izquierdo;Nazjir Held;Curazao;;55;02/09/2005;rkc_waalwijk
Lateral derecho;Faissal Al Mazyani;Marruecos;Bélgica;33;18/01/2005;rkc_waalwijk
Lateral derecho;Navajo Bakboord;Surinam;Países Bajos;19;29/01/1999;rkc_waalwijk
Lateral derecho;Bjarn Zorgdrager;Países Bajos;;2;13/04/2004;rkc_waalwijk
Pivote;Daniël van Kaam;Países Bajos;Brasil;8;23/06/2000;rkc_waalwijk
Pivote;Godfried Roemeratoe;Curazao;Países Bajos;6;19/08/1999;rkc_waalwijk
Pivote;Marcel Schaapman;Países Bajos;;21;29/05/2002;rkc_waalwijk
Mediocentro;Tim van de Loo;Países Bajos;;22;22/02/2003;rkc_waalwijk
Mediocentro;Harrie Kuster;Países Bajos;;20;11/09/2005;rkc_waalwijk
Mediocentro ofensivo;Jean-Paul Boëtius;Surinam;Países Bajos;14;22/03/1994;rkc_waalwijk
Mediocentro ofensivo;Ryan Fage;Francia;Martinica;12;31/10/2003;rkc_waalwijk
Mediocentro ofensivo;Rein van Hedel;Países Bajos;;18;06/11/2004;rkc_waalwijk
Mediocentro ofensivo;Richard van der Venne;Países Bajos;;23;16/05/1992;rkc_waalwijk
Mediocentro ofensivo;Melle Witteveen;Países Bajos;;25;24/06/2003;rkc_waalwijk
Extremo izquierdo;Yoram van der Veen;Países Bajos;;30;30/06/2005;rkc_waalwijk
Extremo derecho;Denilho Cleonise;Países Bajos;Surinam;7;08/12/2001;rkc_waalwijk
Extremo derecho;Roy Kuijpers;Países Bajos;;17;17/01/2000;rkc_waalwijk
Delantero centro;Jesper Uneken;Países Bajos;;9;09/08/2004;rkc_waalwijk
Delantero centro;Tim van der Leij;Países Bajos;;11;06/03/2006;rkc_waalwijk
Delantero centro;Michiel Kramer;Países Bajos;;29;03/12/1988;rkc_waalwijk
Delantero centro;Quentin van Beekveld;Países Bajos;;28;12/10/2005;rkc_waalwijk
Portero;Thomas Didillon-Hödl;Francia;;1;28/11/1995;willem_ii_tilburg
Portero;Wouter van der Steen;Países Bajos;;21;03/06/1990;willem_ii_tilburg
Portero;Karst de Leeuw;Países Bajos;;31;19/04/2004;willem_ii_tilburg
Defensa central;Raffael Behounek;Austria;;30;16/04/1997;willem_ii_tilburg
Defensa central;Justin Hoogma;Países Bajos;;4;11/06/1998;willem_ii_tilburg
Defensa central;Finn Stam;Países Bajos;;3;13/04/2003;willem_ii_tilburg
Defensa central;Jens Mathijsen;Países Bajos;;14;15/08/2007;willem_ii_tilburg
Lateral izquierdo;Nathan Tjoe-A-On;Indonesia;Países Bajos;24;22/12/2001;willem_ii_tilburg
Lateral izquierdo;Per van Loon;Países Bajos;;22;31/12/2004;willem_ii_tilburg
Lateral derecho;Amine Et-Taïbi;Marruecos;Bélgica;15;05/02/2003;willem_ii_tilburg
Lateral derecho;Alessandro Ciranni;Bélgica;Italia;2;28/06/1996;willem_ii_tilburg
Lateral derecho;Kayen Scheepens;Países Bajos;;46;18/08/2006;willem_ii_tilburg
Pivote;Calvin Twigt;Países Bajos;;8;30/01/2003;willem_ii_tilburg
Pivote;Amine Lachkar;Países Bajos;Marruecos;34;18/04/2003;willem_ii_tilburg
Pivote;Anass Zarrouk;Países Bajos;Marruecos;18;18/07/2006;willem_ii_tilburg
Mediocentro;Gijs Besselink;Países Bajos;;6;16/06/2004;willem_ii_tilburg
Mediocentro ofensivo;Jari Schuurman;Países Bajos;;10;22/02/1997;willem_ii_tilburg
Mediocentro ofensivo;Uriël van Aalst;Países Bajos;;19;18/08/2006;willem_ii_tilburg
Mediocentro ofensivo;Mounir El Allouchi;Países Bajos;Marruecos;20;27/09/1994;willem_ii_tilburg
Mediocentro ofensivo;Dani Mathieu;Países Bajos;;27;09/02/2001;willem_ii_tilburg
Extremo izquierdo;Armin Culum;Suecia;Bosnia y Herzegovina;11;05/11/2003;willem_ii_tilburg
Extremo derecho;Nick Doodeman;Países Bajos;;7;22/10/1996;willem_ii_tilburg
Extremo derecho;Samuel Bamba;Alemania;RD del Congo;17;13/02/2004;willem_ii_tilburg
Extremo derecho;Lasse Abildgaard;Dinamarca;;23;27/02/2007;willem_ii_tilburg
Delantero centro;Devin Haen;Países Bajos;;9;18/06/2004;willem_ii_tilburg
Delantero centro;Thomas Verheydt;Países Bajos;;28;24/01/1992;willem_ii_tilburg
Delantero centro;Siegert Baartmans;Países Bajos;;47;06/04/2006;willem_ii_tilburg
Portero;Jakob Tånnander;Suecia;;30;10/08/2000;sc_farense
Portero;Brian Araújo;Portugal;Francia;99;29/04/2000;sc_farense
Portero;Miguel Carvalho;Portugal;;22;20/06/1996;sc_farense
Defensa central;Alysson;Brasil;;4;26/09/2002;sc_farense
Defensa central;Rafael Pontelo;Brasil;;46;22/01/2003;sc_farense
Defensa central;Matheus Rodrigues;Brasil;;40;22/05/2004;sc_farense
Defensa central;Rúben Fernandes;Portugal;;26;06/05/1986;sc_farense
Lateral izquierdo;Toni Herrero;España;;34;12/05/2001;sc_farense
Lateral izquierdo;Derick Poloni;Brasil;Portugal;6;01/09/1993;sc_farense
Lateral izquierdo;Duarte Furtado;Portugal;;35;20/03/2005;sc_farense
Lateral derecho;Lucas D'Agrella;Portugal;;3;26/03/2005;sc_farense
Lateral derecho;Alex Pinto;Portugal;;78;08/07/1998;sc_farense
Lateral derecho;Fran Delgado;España;;2;11/07/2001;sc_farense
Lateral derecho;Rivaldo;Cabo Verde;Portugal;70;18/09/2000;sc_farense
Lateral derecho;Dário Miranda;Portugal;;43;13/01/2003;sc_farense
Pivote;Claudio Falcão;Brasil;Portugal;29;03/07/1994;sc_farense
Mediocentro;Miguel Menino;Portugal;;8;10/01/2003;sc_farense
Mediocentro;Yannick Semedo;Cabo Verde;Portugal;20;29/12/1995;sc_farense
Mediocentro;Assane Ndiaye;España;Senegal;80;10/10/1999;sc_farense
Mediocentro ofensivo;Rafinha;Portugal;;88;18/01/2006;sc_farense
Mediocentro ofensivo;Gal Kranjcic;Eslovenia;;-;12/02/2006;sc_farense
Extremo izquierdo;Nikola Gjorgjev;Macedonia del Norte;Suiza;23;22/08/1997;sc_farense
Extremo izquierdo;Marco Matias;Portugal;;77;10/05/1989;sc_farense
Extremo derecho;André Candeias;Portugal;;17;20/01/2003;sc_farense
Extremo derecho;Bruno Almeida;Portugal;;10;09/09/1996;sc_farense
Extremo derecho;Jaiminho;Portugal;Guinea-Bissau;21;28/09/1997;sc_farense
Extremo derecho;Fernando Macedo;Brasil;;-;06/07/2004;sc_farense
Delantero centro;Rui Costa;Portugal;;7;20/02/1996;sc_farense
Delantero centro;Darío Poveda;España;;14;13/03/1997;sc_farense
Delantero centro;Balla Sangaré;Costa de Marfil;;90;09/02/2000;sc_farense
Delantero centro;Anthony Carter;Australia;Italia;9;31/08/1994;sc_farense
Delantero centro;Diego Dorregaray;Argentina;;25;09/05/1992;sc_farense
Delantero centro;Leonardo Oliveira;Suecia;Portugal;19;08/02/2005;sc_farense
