pos;name;pais1;pais2;num;edad;team_name
Extremo izquierdo;Miguel Cardoso;Portugal;;7;19/06/1994;kayserispor
Extremo izquierdo;Sam Mather;Inglaterra;;11;03/09/2004;kayserispor
Extremo izquierdo;Nurettin Korkmaz;Turquía;;77;27/06/2002;kayserispor
Extremo derecho;Denis Makarov;Rusia;;18;18/02/1998;kayserispor
Extremo derecho;Carlos Mané;Guinea-Bissau;Portugal;20;11/03/1994;kayserispor
Delantero centro;Fedor Chalov;Rusia;;63;10/04/1998;kayserispor
Delantero centro;German Onugkha;Rusia;Nigeria;9;06/07/1996;kayserispor
Delantero centro;Indrit Tuci;Albania;;22;14/09/2000;kayserispor
Delantero centro;Talha Sarıarslan;Turquía;;99;18/01/2004;kayserispor
Portero;Andreas Gianniotis;Grecia;;1;18/12/1992;kasimpasa
Portero;Ali Emre Yanar;Turquía;;25;15/05/1998;kasimpasa
Portero;Ege Albayrak;Turquía;;61;20/08/2007;kasimpasa
Portero;Şant Kazancı;Turquía;;98;18/12/2008;kasimpasa
Defensa central;Rodrigo Becão;Brasil;;50;19/01/1996;kasimpasa
Defensa central;Nicholas Opoku;Ghana;;20;11/08/1997;kasimpasa
Defensa central;Adem Arous;Túnez;;4;17/07/2004;kasimpasa
Defensa central;Taylan Aydın;Turquía;;29;10/02/2006;kasimpasa
Defensa central;Ahmet Taha Dağbaşı;Turquía;;30;01/04/2005;kasimpasa
Lateral izquierdo;Godfried Frimpong;Países Bajos;Ghana;21;21/04/1999;kasimpasa
Lateral izquierdo;Emre Taşdemir;Turquía;;33;08/08/1995;kasimpasa
Lateral derecho;Cláudio Winck;Brasil;;2;15/04/1994;kasimpasa
Lateral derecho;Kamil Ahmet Çörekçi;Turquía;Inglaterra;22;01/02/1992;kasimpasa
Lateral derecho;Berkay Muratoğlu;Turquía;;47;02/01/2008;kasimpasa
Pivote;Andri Fannar Baldursson;Islandia;;16;10/01/2002;kasimpasa
Pivote;Burak Gültekin;Turquía;;6;17/11/2006;kasimpasa
Mediocentro;Kerem Demirbay;Alemania;Turquía;26;03/07/1993;kasimpasa
Mediocentro;Eyüp Aydın;Turquía;Alemania;5;02/08/2004;kasimpasa
Mediocentro;Cafú;Portugal;Guinea-Bissau;8;26/02/1993;kasimpasa
Mediocentro ofensivo;Haris Hajradinovic;Bosnia y Herzegovina;Macedonia del Norte;10;18/02/1994;kasimpasa
Extremo izquierdo;Adrian Benedyczak;Polonia;;19;24/11/2000;kasimpasa
Extremo izquierdo;Mortadha Ben Ouanes;Túnez;;12;02/07/1994;kasimpasa
Extremo izquierdo;Ali Yavuz Kol;Turquía;;11;29/01/2001;kasimpasa
Extremo izquierdo;Erdem Çetinkaya;Turquía;;80;29/03/2001;kasimpasa
Extremo derecho;İrfan Can Kahveci;Turquía;;71;15/07/1995;kasimpasa
Extremo derecho;Jim Allevinah;Gabón;Francia;18;27/02/1995;kasimpasa
Extremo derecho;Fousseni Diabaté;Malí;Francia;34;18/10/1995;kasimpasa
Delantero centro;Pape Habib Guèye;Senegal;;77;20/09/1999;kasimpasa
Delantero centro;Yusuf Barası;Turquía;Países Bajos;9;31/03/2003;kasimpasa
Delantero centro;Kubilay Kanatsızkuş;Turquía;;17;28/03/1997;kasimpasa
Delantero centro;Cenk Tosun;Turquía;Alemania;23;07/06/1991;kasimpasa
Portero;Ricardo Velho;Portugal;;24;20/08/1998;genclerbirligi_ankara
Portero;Erhan Erentürk;Turquía;;18;30/05/1995;genclerbirligi_ankara
Portero;Ebrar Aydın;Turquía;;33;03/09/2000;genclerbirligi_ankara
Portero;Berk Deniz Çukurcu;Turquía;;19;02/01/2008;genclerbirligi_ankara
Defensa central;Dimitrios Goutas;Grecia;;6;04/04/1994;genclerbirligi_ankara
Defensa central;Thalisson;Brasil;;2;07/05/1998;genclerbirligi_ankara
Defensa central;Zan Zuzek;Eslovenia;;4;26/01/1997;genclerbirligi_ankara
Defensa central;Abdullah Şahindere;Turquía;;-;09/06/2003;genclerbirligi_ankara
Defensa central;Umut İslamoğlu;Turquía;;25;11/01/2007;genclerbirligi_ankara
Defensa central;Arda Çağan Çelik;Turquía;;44;29/03/2005;genclerbirligi_ankara
Lateral izquierdo;Abdurrahim Dursun;Turquía;;77;01/12/1998;genclerbirligi_ankara
Lateral izquierdo;Matej Hanousek;República Checa;;23;02/06/1993;genclerbirligi_ankara
Lateral izquierdo;Hamza Aydar;Turquía;;93;20/09/2008;genclerbirligi_ankara
Lateral derecho;Pedro Pereira;Portugal;;13;22/01/1998;genclerbirligi_ankara
Lateral derecho;Fıratcan Üzüm;Turquía;;88;04/06/1999;genclerbirligi_ankara
Lateral derecho;Emirhan Ünal;Turquía;Alemania;27;04/02/2005;genclerbirligi_ankara
Pivote;Tom Dele-Bashiru;Nigeria;Inglaterra;15;17/09/1999;genclerbirligi_ankara
Pivote;Moussa Kyabou;Malí;;81;18/04/1998;genclerbirligi_ankara
Pivote;Peter Etebo;Nigeria;;5;09/11/1995;genclerbirligi_ankara
Pivote;Ousmane Diabate;Guinea;;42;24/09/2007;genclerbirligi_ankara
Mediocentro;Göktan Gürpüz;Turquía;Alemania;11;22/01/2003;genclerbirligi_ankara
Mediocentro;Franco Tongya;Italia;Camerún;70;13/03/2002;genclerbirligi_ankara
Mediocentro;Oğulcan Ülgün;Turquía;;35;11/05/1998;genclerbirligi_ankara
Mediocentro;Samed Onur;Turquía;Alemania;8;15/07/2002;genclerbirligi_ankara
Mediocentro;Ensar Kemaloğlu;Turquía;;61;05/10/1998;genclerbirligi_ankara
Mediocentro ofensivo;Dal Varesanovic;Bosnia y Herzegovina;Croacia;53;23/05/2001;genclerbirligi_ankara
Extremo izquierdo;Henry Onyekuru;Nigeria;;7;05/06/1997;genclerbirligi_ankara
Extremo izquierdo;Metehan Mimaroğlu;Turquía;;10;07/07/1994;genclerbirligi_ankara
Extremo derecho;Cihan Çanak;Turquía;Bélgica;99;24/01/2005;genclerbirligi_ankara
Extremo derecho;Adama Traoré;Malí;;20;05/06/1995;genclerbirligi_ankara
Delantero centro;Sékou Koïta;Malí;;22;28/11/1999;genclerbirligi_ankara
Delantero centro;M'Baye Niang;Senegal;Francia;29;19/12/1994;genclerbirligi_ankara
Delantero centro;Ayaz Özcan;Turquía;;16;01/10/2009;genclerbirligi_ankara
Portero;Aleksandar Jovanovic;Serbia;;1;06/12/1992;kocaelispor
Portero;Serhat Öztaşdelen;Turquía;;83;09/12/2004;kocaelispor
Portero;Gökhan Değirmenci;Turquía;;35;21/03/1989;kocaelispor
Defensa central;Botond Balogh;Hungría;;5;06/06/2002;kocaelispor
Defensa central;Hrvoje Smolcic;Croacia;;6;17/08/2000;kocaelispor
Defensa central;Mateusz Wieteska;Polonia;;4;11/02/1997;kocaelispor
Defensa central;Deniz Ceylan;Turquía;;16;29/10/2008;kocaelispor
Lateral izquierdo;Massadio Haïdara;Malí;Francia;21;02/12/1992;kocaelispor
Lateral izquierdo;Muharrem Cinan;Turquía;;3;13/05/1998;kocaelispor
Lateral derecho;Anfernee Dijksteel;Surinam;Países Bajos;2;27/10/1996;kocaelispor
Lateral derecho;Ahmet Oğuz;Turquía;;22;16/01/1993;kocaelispor
Pivote;Show;Angola;;14;06/03/1999;kocaelispor
Pivote;Mahamadou Susoho;España;Inglaterra;20;20/01/2005;kocaelispor
Mediocentro;Habib Keïta;Malí;Costa de Marfil;8;05/02/2002;kocaelispor
Mediocentro;Karol Linetty;Polonia;;10;02/02/1995;kocaelispor
Mediocentro;Joseph Nonge;Bélgica;RD del Congo;98;15/05/2005;kocaelispor
Mediocentro;Samet Yalçın;Turquía;;23;03/03/1994;kocaelispor
Extremo izquierdo;Darko Churlinov;Macedonia del Norte;;17;11/07/2000;kocaelispor
Extremo izquierdo;Rigoberto Rivas;Honduras;Italia;99;31/07/1998;kocaelispor
Extremo izquierdo;Tayfur Bingöl;Turquía;;75;11/01/1993;kocaelispor
Extremo izquierdo;Furkan Gedik;Turquía;;18;12/07/2002;kocaelispor
Extremo derecho;Can Keleş;Austria;Turquía;70;02/09/2001;kocaelispor
Extremo derecho;Dan Agyei;Ghana;Inglaterra;7;01/06/1997;kocaelispor
Delantero centro;Bruno Petkovic;Croacia;;9;16/09/1994;kocaelispor
Delantero centro;Serdar Dursun;Turquía;Alemania;19;19/10/1991;kocaelispor
Delantero centro;Ahmet Sağat;Turquía;Alemania;11;27/05/1996;kocaelispor
Delantero centro;Arda Özyar;Turquía;;97;16/04/2007;kocaelispor
Portero;Abdullah Yiğiter;Turquía;;21;20/02/2000;antalyaspor
Portero;Julián Cuesta;España;;1;28/03/1991;antalyaspor
Portero;Kağan Arıcan;Turquía;;96;10/03/2006;antalyaspor
Defensa central;Georgiy Dzhikiya;Rusia;;14;21/11/1993;antalyaspor
Defensa central;Lautaro Giannetti;Argentina;Italia;30;13/11/1993;antalyaspor
Defensa central;Hüseyin Türkmen;Turquía;;4;01/01/1998;antalyaspor
Defensa central;Bahadır Öztürk;Turquía;;5;01/10/1995;antalyaspor
Defensa central;Veysel Sarı;Turquía;;89;25/07/1988;antalyaspor
Defensa central;Ensar Buğra Tivsiz;Turquía;;27;11/06/2007;antalyaspor
Defensa central;Ege İzmirli;Turquía;;98;23/01/2008;antalyaspor
Lateral izquierdo;Kenneth Paal;Surinam;Países Bajos;3;24/06/1997;antalyaspor
Lateral izquierdo;Samet Karakoç;Turquía;Azerbaiyán;2;22/10/2002;antalyaspor
Lateral derecho;Bünyamin Balcı;Turquía;;7;31/05/2000;antalyaspor
Lateral derecho;Erdoğan Yeşilyurt;Turquía;Alemania;17;06/11/1993;antalyaspor
Pivote;Jesper Ceesay;Gambia;Suecia;23;20/10/2001;antalyaspor
Mediocentro;Soner Dikmen;Turquía;;6;01/09/1993;antalyaspor
Mediocentro;Dario Saric;Bosnia y Herzegovina;Italia;88;30/05/1997;antalyaspor
Mediocentro;Yakub İlçin;Turquía;;20;24/03/2009;antalyaspor
Mediocentro ofensivo;Abdülkadir Ömür;Turquía;;10;25/06/1999;antalyaspor
Mediocentro ofensivo;Ramzi Safuri;Israel;;8;21/10/1995;antalyaspor
Extremo izquierdo;Nikola Storm;Bélgica;;26;30/09/1994;antalyaspor
Extremo izquierdo;Doğukan Sinik;Turquía;;70;21/01/1999;antalyaspor
Extremo izquierdo;Berkay Topdemir;Turquía;;33;01/01/2007;antalyaspor
Extremo derecho;Samuel Ballet;Suiza;Camerún;11;12/03/2001;antalyaspor
Delantero centro;Yohan Boli;Costa de Marfil;Francia;77;17/11/1993;antalyaspor
Delantero centro;Sander van de Streek;Países Bajos;;22;24/03/1993;antalyaspor
Delantero centro;Bachir Gueye;Senegal;;24;08/03/2003;antalyaspor
Delantero centro;Kerem Kayaarası;Turquía;;90;18/03/2006;antalyaspor
Portero;Ivo Grbic;Croacia;;13;18/01/1996;fatih_karagumruk
Portero;Furkan Bekleviç;Turquía;;99;31/01/1999;fatih_karagumruk
Portero;Kerem Yandal;Turquía;;96;09/05/2006;fatih_karagumruk
Portero;Berke Can Evli;Turquía;;98;29/05/2009;fatih_karagumruk
Defensa central;Igor Lichnovsky;Chile;Austria;3;07/03/1994;fatih_karagumruk
Defensa central;Davide Biraschi;Italia;;4;02/07/1994;fatih_karagumruk
Defensa central;Fatih Kurucuk;Turquía;;22;21/01/1998;fatih_karagumruk
Defensa central;Anıl Yiğit Çınar;Turquía;;94;10/07/2003;fatih_karagumruk
Defensa central;Burhan Ersoy;Turquía;;24;13/06/2003;fatih_karagumruk
Defensa central;Muhammed Kadıoğlu;Turquía;Siria;32;01/01/2007;fatih_karagumruk
Lateral izquierdo;Çağtay Kurukalıp;Turquía;;33;24/02/2002;fatih_karagumruk
Lateral izquierdo;Filip Mladenovic;Serbia;;25;15/08/1991;fatih_karagumruk
Lateral derecho;Ricardo Esgaio;Portugal;;47;16/05/1993;fatih_karagumruk
Pivote;Bartuğ Elmaz;Turquía;;6;19/02/2003;fatih_karagumruk
Pivote;Matías Kranevitter;Argentina;Italia;5;21/05/1993;fatih_karagumruk
Pivote;Yaya Onogo;Costa de Marfil;;19;19/12/2007;fatih_karagumruk
Mediocentro;Berkay Özcan;Turquía;Alemania;8;15/02/1998;fatih_karagumruk
Mediocentro;Daniel Johnson;Jamaica;Inglaterra;11;08/10/1992;fatih_karagumruk
Mediocentro;Tuğbey Akgün;Turquía;;16;09/04/2003;fatih_karagumruk
Mediocentro ofensivo;Sam Larsson;Suecia;;23;10/04/1993;fatih_karagumruk
Extremo izquierdo;Serginho;Brasil;;70;06/04/1995;fatih_karagumruk
Extremo izquierdo;Barış Kalaycı;Turquía;Alemania;72;30/08/2005;fatih_karagumruk
Extremo izquierdo;Ahmet Sivri;Turquía;Chipre;17;06/07/1999;fatih_karagumruk
Extremo derecho;Shavy Babicka;Gabón;;80;01/06/2000;fatih_karagumruk
Extremo derecho;Daniele Verde;Italia;;10;20/06/1996;fatih_karagumruk
Extremo derecho;João Camacho;Portugal;;37;23/06/1994;fatih_karagumruk
Extremo derecho;Ahmed Traore;Costa de Marfil;;88;13/04/2007;fatih_karagumruk
Extremo derecho;Tarık Buğra Kalpaklı;Turquía;;20;06/04/2009;fatih_karagumruk
Delantero centro;Tiago Çukur;Turquía;Países Bajos;21;30/11/2002;fatih_karagumruk
Delantero centro;Moussa Kone;Costa de Marfil;;15;30/12/2007;fatih_karagumruk
Portero;Marcos Felipe;Brasil;;1;13/04/1996;eyupspor
Portero;Jankat Yılmaz;Turquía;;24;16/08/2004;eyupspor
Portero;Umut Keseci;Turquía;;31;05/02/2004;eyupspor
Defensa central;Anıl Yaşar;Turquía;;16;01/07/2002;eyupspor
Defensa central;Jérôme Onguéné;Camerún;Francia;68;22/12/1997;eyupspor
Defensa central;Luccas Claro;Brasil;;4;02/10/1991;eyupspor
Defensa central;Bedirhan Özyurt;Turquía;;5;25/03/2003;eyupspor
Defensa central;Gilbert Mendy;Senegal;;3;05/11/2004;eyupspor
Defensa central;Diabel Ndoye;Senegal;;14;27/08/2007;eyupspor
Lateral izquierdo;Umut Meraş;Turquía;;77;20/12/1995;eyupspor
Lateral izquierdo;Arda Yavuz;Turquía;;88;20/05/2006;eyupspor
Lateral derecho;Calegari;Brasil;Italia;2;27/02/2002;eyupspor
Lateral derecho;Talha Ülvan;Turquía;Bélgica;17;20/04/2001;eyupspor
Pivote;Baran Gezek;Turquía;;55;26/08/2005;eyupspor
Pivote;Taşkın İlter;Turquía;Azerbaiyán;28;05/07/1994;eyupspor
Mediocentro;Mateusz Legowski;Polonia;;20;29/01/2003;eyupspor
Mediocentro;Charles-André Raux-Yao;Francia;Costa de Marfil;15;15/11/2001;eyupspor
Mediocentro ofensivo;Emre Akbaba;Turquía;Francia;8;04/10/1992;eyupspor
Mediocentro ofensivo;Ismaila Manga;Senegal;;27;15/05/2007;eyupspor
Extremo izquierdo;Lenny Pintor;Francia;Martinica;23;05/08/2000;eyupspor
Extremo derecho;Denis Radu;Rumania;;22;25/03/2003;eyupspor
Extremo derecho;Ángel Torres;Colombia;;10;06/04/2000;eyupspor
Extremo derecho;Dorin Rotariu;Rumania;;7;29/07/1995;eyupspor
Extremo derecho;Christ Sadia;Costa de Marfil;;93;11/04/2007;eyupspor
Delantero centro;Umut Bozok;Turquía;Francia;19;19/09/1996;eyupspor
Delantero centro;Metehan Altunbaş;Turquía;;26;07/01/2003;eyupspor
Delantero centro;Abdou Khadre Sy;Senegal;;25;15/12/2007;eyupspor
