pos;name;pais1;pais2;num;edad;team_name
Portero;Nacho Miras;España;;13;19/07/1997;kv_mechelen
Portero;Ortwin De Wolf;Bélgica;;1;23/04/1997;kv_mechelen
Portero;Tijn Van Ingelgom;Bélgica;;15;05/03/2007;kv_mechelen
Portero;Axel Willockx;Bélgica;;32;07/02/2007;kv_mechelen
Defensa central;Redouane Halhal;Marruecos;Francia;2;05/03/2003;kv_mechelen
Defensa central;José Marsà;España;;3;04/03/2002;kv_mechelen
Defensa central;Gora Diouf;Senegal;;4;20/09/2003;kv_mechelen
Defensa central;Tommy St. Jago;Curazao;Países Bajos;33;03/01/2000;kv_mechelen
Defensa central;Ian Struyf;Bélgica;;18;22/08/2007;kv_mechelen
Defensa central;Lovro Golic;Eslovenia;;22;05/03/2006;kv_mechelen
Lateral izquierdo;Moncef Zekri;Marruecos;Bélgica;23;20/09/2008;kv_mechelen
Lateral derecho;Thérence Koudou;Francia;Costa de Marfil;7;13/12/2004;kv_mechelen
Pivote;Fredrik Hammar;Suecia;;6;26/02/2001;kv_mechelen
Pivote;Mory Konaté;Guinea;;8;15/11/1993;kv_mechelen
Pivote;Massimo Decoene;Bélgica;;39;11/02/2004;kv_mechelen
Mediocentro;Dikeni Salifou;Alemania;;29;08/06/2003;kv_mechelen
Mediocentro;Amine Ouahabi;Marruecos;Bélgica;40;04/07/2008;kv_mechelen
Mediocentro ofensivo;Mathis Servais;Bélgica;;17;23/11/2004;kv_mechelen
Mediocentro ofensivo;Bilal Bafdili;Bélgica;;11;03/08/2004;kv_mechelen
Mediocentro ofensivo;Kerim Mrabti;Suecia;Túnez;19;20/05/1994;kv_mechelen
Mediocentro ofensivo;Maksim Kireev;Bielorrusia;Bélgica;10;09/07/2004;kv_mechelen
Extremo izquierdo;Myron van Brederode;Países Bajos;;9;06/07/2003;kv_mechelen
Extremo izquierdo;Hassane Bandé;Burkina Faso;;12;30/10/1998;kv_mechelen
Extremo derecho;Bill Antonio;Zimbabue;;38;03/09/2002;kv_mechelen
Mediapunta;Halil Özdemir;Turquía;Bélgica;21;18/08/2005;kv_mechelen
Delantero centro;Keano Vanrafelghem;Bélgica;;27;02/08/2003;kv_mechelen
Delantero centro;Benito Raman;Bélgica;;14;07/11/1994;kv_mechelen
Delantero centro;Bouke Boersma;Países Bajos;;28;23/06/2005;kv_mechelen
Delantero centro;Mauro Lenaerts;Bélgica;Italia;34;06/09/2007;kv_mechelen
Portero;Maxime Delanghe;Bélgica;;21;23/05/2001;cercle_brugge
Portero;Warleson;Brasil;Bélgica;1;31/08/1996;cercle_brugge
Portero;Bas Langenbick;Bélgica;;84;16/06/2003;cercle_brugge
Defensa central;Christiaan Ravych;Bélgica;;66;30/07/2002;cercle_brugge
Defensa central;Emmanuel Kakou;Costa de Marfil;;5;30/06/2005;cercle_brugge
Defensa central;Royer Caicedo;Colombia;;33;05/05/2006;cercle_brugge
Lateral izquierdo;Nazinho;Portugal;Guinea-Bissau;20;20/07/2003;cercle_brugge
Lateral izquierdo;Geoffrey Kondo;Francia;RD del Congo;24;02/05/2002;cercle_brugge
Lateral izquierdo;Valy Konaté;Costa de Marfil;;12;14/11/2006;cercle_brugge
